;iso_code;continent;location;date;total_cases;new_cases;new_cases_smoothed;total_deaths;new_deaths;new_deaths_smoothed;total_cases_per_million;new_cases_per_million;new_cases_smoothed_per_million;total_deaths_per_million;new_deaths_per_million;new_deaths_smoothed_per_million;reproduction_rate;icu_patients;icu_patients_per_million;hosp_patients;hosp_patients_per_million;weekly_icu_admissions;weekly_icu_admissions_per_million;weekly_hosp_admissions;weekly_hosp_admissions_per_million;total_tests;new_tests;total_tests_per_thousand;new_tests_per_thousand;new_tests_smoothed;new_tests_smoothed_per_thousand;positive_rate;tests_per_case;tests_units;total_vaccinations;people_vaccinated;people_fully_vaccinated;total_boosters;new_vaccinations;new_vaccinations_smoothed;total_vaccinations_per_hundred;people_vaccinated_per_hundred;people_fully_vaccinated_per_hundred;total_boosters_per_hundred;new_vaccinations_smoothed_per_million;new_people_vaccinated_smoothed;new_people_vaccinated_smoothed_per_hundred;stringency_index;population;population_density;median_age;aged_65_older;aged_70_older;gdp_per_capita;extreme_poverty;cardiovasc_death_rate;diabetes_prevalence;female_smokers;male_smokers;handwashing_facilities;hospital_beds_per_thousand;life_expectancy;human_development_index;excess_mortality_cumulative_absolute;excess_mortality_cumulative;excess_mortality;excess_mortality_cumulative_per_million
78;FRA;Europe;France;2020-04-11;57975,0;1445,0;2021,429;13835,0;636,0;896,143;859,883;21,432;29,982;205,2;9,433;13,292;0,9;6752,0;100,145;31159,0;462,149;2923,0;43,354;19296,0;286,197;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
79;FRA;Europe;France;2020-04-12;108720,0;50745,0;9149,857;14396,0;561,0;902,143;1612,53;752,648;135,71;213,521;8,321;13,381;0,87;6714,0;99,582;31665,0;469,654;2753,0;40,832;19053,0;282,593;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;9736,6;5,03;53,15;144,4128029
80;FRA;Europe;France;2020-04-13;111859,0;3139,0;9218,571;14969,0;573,0;865,0;1659,088;46,558;136,729;222,02;8,499;12,83;0,85;6690,0;99,226;31952,0;473,911;2502,0;37,11;17556,0;260,39;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
81;FRA;Europe;France;2020-04-14;129307,0;17448,0;11711,143;15712,0;743,0;768,857;1917,875;258,788;173,699;233,04;11,02;11,404;0,83;6599,0;97,876;32131,0;476,566;2259,0;33,505;16244,0;240,93;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
82;FRA;Europe;France;2020-04-15;132514,0;3207,0;11619,143;17150,0;1438,0;896,571;1965,442;47,566;172,335;254,368;21,328;13,298;0,79;6331,0;93,901;31623,0;469,031;2061,0;30,569;15520,0;230,192;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
83;FRA;Europe;France;2020-04-16;145092,0;12578,0;12875,429;17903,0;753,0;812,714;2151,998;186,556;190,968;265,536;11,168;12,054;0,76;6139,0;91,053;31172,0;462,342;1962,0;29,1;14614,0;216,754;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
84;FRA;Europe;France;2020-04-17;146983,0;1891,0;12921,857;18664,0;761,0;780,714;2180,045;28,047;191,656;276,824;11,287;11,58;0,72;5922,0;87,835;31061,0;460,695;1773,0;26,297;13619,0;201,996;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
85;FRA;Europe;France;2020-04-18;150787,0;3804,0;13258,857;19305,0;641,0;781,429;2236,466;56,421;196,655;286,331;9,507;11,59;0,69;5733,0;85,032;30515,0;452,597;1724,0;25,57;13140,0;194,892;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
86;FRA;Europe;France;2020-04-19;151881,0;1094,0;6165,857;19694,0;389,0;756,857;2252,692;16,226;91,452;292,101;5,77;11,226;0,67;5644,0;83,712;30486,0;452,167;1641,0;24,339;12342,0;183,056;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;13810,6;6,75;35,98;204,8381834
87;FRA;Europe;France;2020-04-20;154327,0;2446,0;6066,857;20241,0;547,0;753,143;2288,971;36,279;89,983;300,214;8,113;11,171;0,65;5584,0;82,822;30462,0;451,811;1622,0;24,057;12549,0;186,126;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
88;FRA;Europe;France;2020-04-21;156993,0;2666,0;3955,143;20769,0;528,0;722,429;2328,513;39,542;58,662;308,045;7,831;10,715;0,64;5334,0;79,114;29984,0;444,721;1537,0;22,797;12469,0;184,94;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
89;FRA;Europe;France;2020-04-22;158791,0;1798,0;3753,857;21313,0;544,0;594,714;2355,181;26,668;55,677;316,113;8,069;8,821;0,64;5127,0;76,043;29627,0;439,426;1436,0;21,299;11673,0;173,133;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
90;FRA;Europe;France;2020-04-23;157082,0;;;21829,0;516,0;560,857;2329,833;;;323,767;7,653;8,319;0,64;4967,0;73,67;29113,0;431,803;1344,0;19,934;10999,0;163,137;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
91;FRA;Europe;France;2020-04-24;159893,0;2811,0;2088,429;22218,0;389,0;507,714;2371,526;41,693;30,975;329,536;5,77;7,53;0,65;4785,0;70,971;28554,0;423,512;1257,0;18,644;10179,0;150,974;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
92;FRA;Europe;France;2020-04-25;161571,0;1678,0;1784,714;22587,0;369,0;468,857;2396,414;24,888;26,471;335,009;5,473;6,954;0,65;4641,0;68,835;28119,0;417,06;1175,0;17,428;9613,0;142,58;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
93;FRA;Europe;France;2020-04-26;162204,0;633,0;1718,857;22830,0;243,0;448,0;2405,802;9,389;25,494;338,614;3,604;6,645;0,66;4598,0;68,197;28114,0;416,986;1117,0;16,567;9204,0;136,513;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;15420,0;7,14;14,35;228,7087301
94;FRA;Europe;France;2020-04-27;165890,0;3686,0;1896,0;23267,0;437,0;432,286;2460,473;54,671;28,121;345,095;6,482;6,412;0,67;4526,0;67,129;27954,0;414,612;1034,0;15,336;8704,0;129,097;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
95;FRA;Europe;France;2020-04-28;169021,0;3131,0;1962,429;23634,0;367,0;409,286;2506,912;46,439;29,107;350,538;5,443;6,071;0,66;4392,0;65,142;27607,0;409,466;997,0;14,787;8140,0;120,732;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
96;FRA;Europe;France;2020-04-29;167566,0;;;24060,0;426,0;392,429;2485,331;;;356,857;6,318;5,82;0,65;4128,0;61,226;26736,0;396,547;924,0;13,705;7591,0;112,589;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
97;FRA;Europe;France;2020-04-30;168784,0;1218,0;1879,571;24349,0;289,0;360,0;2503,397;18,065;27,878;361,143;4,286;5,34;0,64;3947,0;58,542;26192,0;388,479;867,0;12,859;7229,0;107,22;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
98;FRA;Europe;France;2020-05-01;169310,0;526,0;1553,143;24566,0;217,0;335,429;2511,198;7,802;23,036;364,362;3,219;4,975;0,63;3819,0;56,643;25809,0;382,798;785,0;11,643;6551,0;97,164;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
99;FRA;Europe;France;2020-05-02;170102,0;792,0;1426,571;24763,0;197,0;310,857;2522,945;11,747;21,159;367,284;2,922;4,611;0,63;3770,0;55,916;25751,0;381,938;725,0;10,753;6005,0;89,066;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
100;FRA;Europe;France;2020-05-03;170463,0;361,0;1387,714;24898,0;135,0;295,429;2528,299;5,354;20,583;369,286;2,002;4,382;0,64;3762,0;55,798;25739,0;381,76;726,0;10,768;5869,0;87,049;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;15608,8;6,88;1,71;231,509003
101;FRA;Europe;France;2020-05-04;171025,0;562,0;941,429;25204,0;306,0;276,714;2536,635;8,336;13,963;373,825;4,539;4,104;0,64;3639,0;53,973;25472,0;377,8;685,0;10,16;5594,0;82,97;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
102;FRA;Europe;France;2020-05-05;172140,0;1115,0;653,429;25537,0;333,0;271,857;2553,173;16,538;9,692;378,764;4,939;4,032;0,66;3375,0;50,058;24701,0;366,364;643,0;9,537;5260,0;78,016;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
103;FRA;Europe;France;2020-05-06;176276,0;4136,0;1244,286;25812,0;275,0;250,286;2614,518;61,345;18,455;382,842;4,079;3,712;0,67;3095,0;45,905;23912,0;354,662;602,0;8,929;5023,0;74,501;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
104;FRA;Europe;France;2020-05-07;177017,0;741,0;1176,143;25991,0;179,0;234,571;2625,508;10,99;17,444;385,497;2,655;3,479;0,64;2911,0;43,176;23139,0;343,197;580,0;8,603;4703,0;69,755;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
105;FRA;Europe;France;2020-05-08;177548,0;531,0;1176,857;26233,0;242,0;238,143;2633,384;7,876;17,455;389,087;3,589;3,532;0,62;2820,0;41,826;22657,0;336,048;596,0;8,84;4545,0;67,411;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
106;FRA;Europe;France;2020-05-09;178076,0;528,0;1139,143;26313,0;80,0;221,429;2641,215;7,831;16,896;390,273;1,187;3,284;0,62;2764,0;40,996;22547,0;334,416;570,0;8,454;4357,0;64,623;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
107;FRA;Europe;France;2020-05-10;178325,0;249,0;1123,143;26383,0;70,0;212,143;2644,908;3,693;16,658;391,311;1,038;3,146;0,62;2728,0;40,462;22502,0;333,749;528,0;7,831;4265,0;63,258;;;;;;;;;;;;;;;;;;;;;;;87,96;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;15705,4;6,6;0,88;232,9417697
108;FRA;Europe;France;2020-05-11;178640,0;315,0;1087,857;26646,0;263,0;206,0;2649,58;4,672;16,135;395,212;3,901;3,055;0,61;2666,0;39,542;22219,0;329,551;526,0;7,802;4099,0;60,796;;;;;;;;;;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
109;FRA;Europe;France;2020-05-12;179393,0;753,0;1036,143;26994,0;348,0;208,143;2660,749;11,168;15,368;400,374;5,162;3,087;0,62;2496,0;37,021;21530,0;319,332;507,0;7,52;3782,0;56,094;;;;;;;;;;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
110;FRA;Europe;France;2020-05-13;179914,0;521,0;519,714;27079,0;85,0;181,0;2668,476;7,727;7,708;401,634;1,261;2,685;0,62;2385,0;35,374;21009,0;311,605;507,0;7,52;3492,0;51,793;39839,0;39839,0;0,591;0,591;;;;;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
111;FRA;Europe;France;2020-05-14;180556,0;642,0;505,571;27430,0;351,0;205,571;2677,998;9,522;7,499;406,84;5,206;3,049;0,63;2256,0;33,461;20401,0;302,587;460,0;6,823;3306,0;49,034;83013,0;43174,0;1,231;0,64;;;;;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
112;FRA;Europe;France;2020-05-15;181069,0;513,0;503,0;27532,0;102,0;185,571;2685,607;7,609;7,46;408,353;1,513;2,752;0,66;2162,0;32,067;19801,0;293,688;435,0;6,452;3234,0;47,967;131393,0;48380,0;1,949;0,718;;;;;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
113;FRA;Europe;France;2020-05-16;181484,0;415,0;486,857;27630,0;98,0;188,143;2691,762;6,155;7,221;409,807;1,454;2,791;0,69;2091,0;31,014;19372,0;287,325;443,0;6,571;3319,0;49,227;148055,0;16662,0;2,196;0,247;;;;;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
114;FRA;Europe;France;2020-05-17;181624,0;140,0;471,286;28113,0;483,0;247,143;2693,839;2,076;6,99;416,971;7,164;3,666;0,72;2047,0;30,361;19302,0;286,286;429,0;6,363;3218,0;47,729;154705,0;6650,0;2,295;0,099;;;;;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;15633,0;6,28;-0,67;231,8679363
115;FRA;Europe;France;2020-05-18;182068,0;444,0;489,714;28242,0;129,0;228,0;2700,424;6,585;7,263;418,884;1,913;3,382;0,76;1958,0;29,041;18956,0;281,155;385,0;5,71;3070,0;45,534;206598,0;51893,0;3,064;0,77;;;;;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
116;FRA;Europe;France;2020-05-19;182569,0;501,0;453,714;28025,0;;;2707,855;7,431;6,729;415,666;;;0,79;1854,0;27,498;18409,0;273,041;362,0;5,369;2906,0;43,102;259952,0;53354,0;3,856;0,791;;;0,022;45,5;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
117;FRA;Europe;France;2020-05-20;183050,0;481,0;448,0;28136,0;111,0;182,0;2714,989;7,134;6,645;417,312;1,646;2,699;0,83;1754,0;26,015;17882,0;265,225;336,0;4,984;2795,0;41,455;313624,0;53672,0;4,652;0,796;39112,0;0,58;0,021;47,6;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
118;FRA;Europe;France;2020-05-21;183317,0;267,0;394,429;28218,0;82,0;143,571;2718,949;3,96;5,85;418,528;1,216;2,129;0,87;1708,0;25,333;17527,0;259,96;312,0;4,628;2524,0;37,436;323390,0;9766,0;4,797;0,145;34340,0;0,509;0,021;47,6;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
119;FRA;Europe;France;2020-05-22;184073,0;756,0;429,143;28366,0;148,0;150,143;2730,162;11,213;6,365;420,723;2,195;2,227;0,94;1664,0;24,68;17327,0;256,993;284,0;4,212;2349,0;34,84;374296,0;50906,0;5,552;0,755;34700,0;0,515;0,02;50,0;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
120;FRA;Europe;France;2020-05-23;184619,0;546,0;447,857;28452,0;86,0;148,429;2738,261;8,098;6,643;421,999;1,276;2,201;1,0;1628,0;24,146;17122,0;253,953;268,0;3,975;2232,0;33,105;393400,0;19104,0;5,835;0,283;35049,0;0,52;0,019;52,6;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
121;FRA;Europe;France;2020-05-24;184180,0;;;28372,0;;;2731,749;;;420,812;;;1,06;1618,0;23,998;17129,0;254,057;268,0;3,975;2201,0;32,645;400635,0;7235,0;5,942;0,107;35133,0;0,521;0,019;52,6;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;15923,8;6,13;2,69;236,1810685
122;FRA;Europe;France;2020-05-25;184505,0;325,0;410,857;28461,0;89,0;;2736,57;4,82;6,094;422,132;1,32;;1,12;1572,0;23,316;16742,0;248,317;275,0;4,079;2168,0;32,156;452564,0;51929,0;6,712;0,77;35138,0;0,521;0,018;55,6;people tested;;;;;;;;;;;;;;76,85;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
123;FRA;Europe;France;2020-05-26;184760,0;255,0;375,714;28598,0;137,0;93,286;2740,352;3,782;5,573;424,164;2,032;1,384;1,18;1519,0;22,53;16209,0;240,411;243,0;3,604;1980,0;29,367;506674,0;54110,0;7,515;0,803;35246,0;0,523;0,016;62,5;people tested;;;;;;;;;;;;;;75,0;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
124;FRA;Europe;France;2020-05-27;184933,0;173,0;331,714;28599,0;1,0;77,571;2742,918;2,566;4,92;424,179;0,015;1,151;1,26;1467,0;21,758;15627,0;231,779;232,0;3,441;1819,0;26,979;553410,0;46736,0;8,208;0,693;34255,0;0,508;0,015;66,7;people tested;;;;;;;;;;;;;;75,0;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
125;FRA;Europe;France;2020-05-28;188275,0;3342,0;771,0;28666,0;67,0;75,429;2792,486;49,568;11,435;425,173;0,994;1,119;1,35;1395,0;20,691;15155,0;224,778;240,0;3,56;1801,0;26,712;598112,0;44702,0;8,871;0,663;39246,0;0,582;0,015;66,7;people tested;;;;;;;;;;;;;;75,0;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
126;FRA;Europe;France;2020-05-29;188869,0;594,0;747,857;28717,0;51,0;61,571;2801,296;8,81;11,092;425,929;0,756;0,913;1,31;1328,0;19,697;14643,0;217,184;233,0;3,456;1793,0;26,594;647732,0;49620,0;9,607;0,736;39062,0;0,579;0,014;71,4;people tested;;;;;;;;;;;;;;75,0;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
127;FRA;Europe;France;2020-05-30;190663,0;1794,0;926,143;28774,0;57,0;57,429;2827,905;26,609;13,737;426,775;0,845;0,852;1,26;1293,0;19,178;14329,0;212,527;232,0;3,441;1787,0;26,505;668061,0;20329,0;9,909;0,302;39237,0;0,582;0,015;66,7;people tested;;;;;;;;;;;;;;75,0;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
128;FRA;Europe;France;2020-05-31;190895,0;232,0;959,286;28805,0;31,0;61,857;2831,346;3,441;14,228;427,234;0,46;0,917;1,19;1287,0;19,089;14271,0;211,667;226,0;3,352;1738,0;25,778;676608,0;8547,0;10,035;0,127;39425,0;0,585;0,015;66,7;people tested;;;;;;;;;;;;;;75,0;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;15798,0;5,85;-1,19;234,3152087
129;FRA;Europe;France;2020-06-01;191301,0;406,0;970,857;28837,0;32,0;53,714;2837,368;6,022;14,4;427,709;0,475;0,797;1,14;1270,0;18,837;14237,0;211,163;190,0;2,818;1485,0;22,025;686653,0;10045,0;10,184;0,149;33441,0;0,496;0,015;66,7;people tested;;;;;;;;;;;;;;75,0;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
130;FRA;Europe;France;2020-06-02;190654,0;;;28943,0;106,0;49,286;2827,771;;;429,281;1,572;0,731;1,09;1221,0;18,11;13978,0;207,321;186,0;2,759;1396,0;20,705;735750,0;49097,0;10,913;0,728;32725,0;0,485;0,015;66,7;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
131;FRA;Europe;France;2020-06-03;187428,0;;;29024,0;81,0;60,714;2779,923;;;430,483;1,201;0,901;1,05;1179,0;17,487;13465,0;199,712;180,0;2,67;1375,0;20,394;780716,0;44966,0;11,58;0,667;32472,0;0,482;0,015;66,7;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
132;FRA;Europe;France;2020-06-04;191788,0;4360,0;;29069,0;45,0;57,571;2844,591;64,667;;431,15;0,667;0,854;1,0;1133,0;16,805;13054,0;193,616;167,0;2,477;1317,0;19,534;822300,0;41584,0;12,196;0,617;32027,0;0,475;0,015;66,7;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
133;FRA;Europe;France;2020-06-05;192369,0;581,0;;29114,0;45,0;56,714;2853,208;8,617;;431,818;0,667;0,841;0,96;1065,0;15,796;12650,0;187,624;157,0;2,329;1275,0;18,911;869053,0;46753,0;12,89;0,693;31617,0;0,469;0,015;66,7;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
134;FRA;Europe;France;2020-06-06;192941,0;572,0;;29145,0;31,0;53,0;2861,692;8,484;;432,277;0,46;0,786;0,93;1030,0;15,277;12433,0;184,406;143,0;2,121;1191,0;17,665;888774,0;19721,0;13,182;0,293;31530,0;0,468;0,015;66,7;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
135;FRA;Europe;France;2020-06-07;193282,0;341,0;;29158,0;13,0;50,429;2866,75;5,058;;432,47;0,193;0,748;0,9;1024,0;15,188;12415,0;184,139;129,0;1,913;1156,0;17,146;896361,0;7587,0;13,295;0,113;31393,0;0,466;0,015;66,7;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;15688,2;5,59;-1,05;232,6866601
136;FRA;Europe;France;2020-06-08;193556,0;274,0;;29213,0;55,0;53,714;2870,814;4,064;;433,286;0,816;0,797;0,87;995,0;14,758;12269,0;181,973;143,0;2,121;1212,0;17,976;941728,0;45367,0;13,968;0,673;36439,0;0,54;0,014;71,4;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
137;FRA;Europe;France;2020-06-09;194108,0;552,0;954,286;29301,0;88,0;51,143;2879,001;8,187;14,154;434,591;1,305;0,759;0,85;926,0;13,734;11915,0;176,723;125,0;1,854;1152,0;17,086;985665,0;43937,0;14,619;0,652;35702,0;0,53;0,014;71,4;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
138;FRA;Europe;France;2020-06-10;194733,0;625,0;1043,571;29322,0;21,0;42,571;2888,271;9,27;15,478;434,903;0,311;0,631;0,84;904,0;13,408;11632,0;172,525;122,0;1,809;1032,0;15,307;1026366,0;40701,0;15,223;0,604;35093,0;0,52;0,014;71,4;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
139;FRA;Europe;France;2020-06-11;195097,0;364,0;472,714;29349,0;27,0;40,0;2893,67;5,399;7,011;435,303;0,4;0,593;0,83;875,0;12,978;11420,0;169,381;125,0;1,854;980,0;14,535;1065177,0;38811,0;15,799;0,576;34697,0;0,515;0,014;71,4;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
140;FRA;Europe;France;2020-06-12;195898,0;801,0;504,143;29377,0;28,0;37,571;2905,55;11,88;7,477;435,718;0,415;0,557;0,84;851,0;12,622;11079,0;164,323;124,0;1,839;903,0;13,393;1109747,0;44570,0;16,46;0,661;34385,0;0,51;0,014;71,4;people tested;;;;;;;;;;;;;;72,22;67422000,0;122,578;42,0;19,718;13,079;38605,671;;86,06;4,77;30,1;35,6;;5,98;82,66;0,901;;;;
